30.67353366666667,30.068461499999998
30.673538333333333,30.068458666666668
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
,
30.673772666666665,30.068312
30.673772999999997,30.068312999999996
30.673772833333334,30.0683125
30.673772333333332,30.068312666666664
30.673772,30.068312833333334
30.673770666666663,30.068317333333333
30.673770666666663,30.068317333333333
30.673766999999998,30.068324666666665
30.674171,30.068714333333332
30.674380333333335,30.068962000000003
30.6744635,30.069031499999998
30.674505,30.06907233333333
30.674757833333334,30.069495666666665
30.6748295,30.069590499999997
30.67483933333333,30.07013116666667
30.673199500000003,30.07194666666667
30.673168999999998,30.07199316666667
30.67309116666667,30.07211516666667
30.673048666666666,30.072180666666668
30.672823666666666,30.072499833333335
30.6727825,30.072553666666668
30.672555333333335,30.072848
30.672520666666667,30.072895166666665
30.671965833333335,30.07354233333333
30.671568833333335,30.0731305
30.67151683333333,30.073070833333336
30.670866333333333,30.0711555
30.670869166666662,30.0711235
30.67090466666667,30.070400166666666
30.670913166666665,30.069294833333334
30.669499000000005,30.06734333333333
30.669470999999998,30.067301166666667
30.66882066666667,30.066793999999998
30.668732666666664,30.066891833333337
30.668224666666667,30.067441833333337
30.6681595,30.067510500000004
30.665791,30.069975833333334
30.665725166666668,30.07004583333333
30.665321499999997,30.070475499999997
30.6648525,30.070965166666664
30.664793333333332,30.071024333333337
30.663359833333335,30.072547833333335
30.66330833333333,30.0726055
30.663247166666665,30.07301633333333
30.663396666666667,30.073192666666667
30.6634355,30.073243333333334
