30.67479416666667,30.073343
30.672916166666663,30.070082166666666
30.67287141666667,30.070462833333337
30.672965999999995,30.070829166666666
30.67304,30.0710935
30.673129166666666,30.072046833333335
30.672025583333333,30.07349658333333
30.670862333333336,30.071460333333334
30.670859166666666,30.071301833333337
30.670675,30.071436833333337
30.670670333333337,30.0716025
30.67091025,30.07263
30.671425,30.072992666666664
30.670869500000002,30.07112533333333
30.670929833333336,30.0700275
30.670727166666666,30.068917499999998
30.666340166666668,30.069399166666667
30.663937166666663,30.07191983333333
30.66367254166667,30.072531458333334
30.664821458333336,30.07129666666667
30.665228499999998,30.070573
30.665124,30.070682333333334
30.664724,30.071103166666663
30.664441166666666,30.0716935
