30.663815333333336,30.072062083333332
30.66357325,30.072314249999998
30.6633865,30.072509833333335
30.663267833333336,30.07289958333333
30.66374675,30.072415083333333
30.664433083333332,30.07170775
30.664726499999997,30.071389666666665
30.664914833333334,30.07119275
30.665255416666668,30.070860583333335
30.665682333333333,30.070425
30.666087666666666,30.07000783333334
30.666330000000002,30.069965500000002
30.666577999999998,30.070284
30.66666808333333,30.070613916666666
30.666471833333336,30.070799333333337
30.666238333333332,30.071058500000003
30.665157666666666,30.07219033333333
30.665036333333333,30.072388833333335
30.6652365,30.07302516666667
30.667073833333333,30.074513666666668
